run 3000000 # for 3ns
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.23894965
  grid = 27 24 36
  stencil order = 5
  estimated absolute RMS force accuracy = 0.022319582
  estimated relative force accuracy = 6.7214757e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 3952 1296
Generated 19 of 36 mixed pair_coeff terms from geometric mixing rule
WARNING: Inconsistent image flags (src/domain.cpp:815)
Per MPI rank memory allocation (min/avg/max) = 9.241 | 9.267 | 9.329 Mbytes
   Step         PotEng          Temp          Press            Lx             Ly             Lz          Density         Volume    
   2030000  -781210.34      297.91349     -513.03763      51.040383      22.431237      75.437114      2.237005       86367.87     
   2031000  -781151.08      297.67193     -808.50442      51.028015      22.428712      75.389416      2.2392149      86282.632    
   2032000  -781118.32      299.52364     -381.15543      51.105568      22.461228      75.255935      2.2365402      86385.821    
   2033000  -781108.77      297.10904     -830.80456      50.997456      22.454099      75.428066      2.2368767      86372.823    
   2034000  -781196.12      306.03649      275.24348      51.002947      22.418887      75.379216      2.2416006      86190.804    
   2035000  -781014.11      297.10468     -7.8190983      51.135108      22.427514      75.27552       2.2380258      86328.478    
   2036000  -781146.56      302.36557      1443.2187      50.966887      22.418084      75.370994      2.2435116      86117.388    
   2037000  -781151.11      300.92475     -32.294945      51.048902      22.433307      75.385372      2.2379603      86331.003    
   2038000  -781077.62      300.48677     -482.7745       51.104062      22.423627      75.364853      2.2371187      86363.482    
   2039000  -781081.79      301.84634     -476.2213       51.040434      22.432279      75.460042      2.2362193      86398.218    
   2040000  -781161.7       299.23496     -272.60969      51.035271      22.451056      75.432983      2.2353766      86430.789    
   2041000  -781167.78      301.06691      41.656197      51.08711       22.441626      75.256251      2.2392931      86279.622    
   2042000  -781118.56      305.16601      1751.8725      51.061642      22.363353      75.500779      2.2409699      86215.06     
   2043000  -781120.27      298.47363      734.94233      51.059561      22.413383      75.524958      2.235343       86432.085    
   2044000  -781116.2       296.76686     -1273.977       51.213722      22.395626      75.506801      2.2309177      86603.533    
   2045000  -781102.19      299.49827     -772.31233      51.163438      22.413229      75.546753      2.2301764      86632.32     
   2046000  -781222.05      303.45891      630.93194      51.045176      22.415017      75.650265      2.2321067      86557.404    
   2047000  -781032.49      298.21477     -529.20468      51.140294      22.406963      75.518051      2.2326578      86536.036    
   2048000  -781112.08      298.87555     -564.57314      51.077833      22.42679       75.413316      2.2365136      86386.846    
   2049000  -781111.86      300.81014      364.81141      51.118307      22.422489      75.396052      2.2356833      86418.93     
   2050000  -781086.75      300.42856      648.66911      51.085225      22.414152      75.362271      2.2389664      86292.209    
   2051000  -781262.62      295.04214      93.491968      50.977432      22.432852      75.414206      2.2402865      86241.361    
   2052000  -781110.83      297.70278     -1337.9045      51.078354      22.44152       75.471294      2.2333059      86510.924    
   2053000  -781084.02      300.07318     -537.67906      51.041841      22.424859      75.520538      2.2351056      86441.267    
   2054000  -780989.49      298.93791      767.36334      50.997391      22.431904      75.605202      2.2338469      86489.974    
   2055000  -781119         303.51157      2141.8133      51.025964      22.37114       75.588791      2.2391462      86285.283    
   2056000  -781110.04      299.76775     -569.88141      51.115953      22.434244      75.366363      2.2354951      86426.206    
   2057000  -781132.22      303.11402     -69.191032      51.016646      22.458869      75.397472      2.2364676      86388.626    
   2058000  -781182.35      295.44958     -72.691         50.947378      22.440238      75.50099       2.2382945      86318.115    
   2059000  -781037.29      302.80654      1377.8888      51.071972      22.442009      75.287742      2.2389816      86291.623    
   2060000  -781124.85      296.41479      1660.9479      51.027629      22.40645       75.454003      2.2395381      86270.183    
   2061000  -781098.65      301.45481     -471.01719      51.083288      22.410653      75.544036      2.2340126      86483.557    
   2062000  -781045.42      303.45105     -428.63743      51.049088      22.425239      75.458266      2.2365947      86383.716    
   2063000  -781047.86      300.86994     -947.00381      51.044505      22.46397       75.455125      2.2330319      86521.54     
   2064000  -781087.28      297.78987     -531.78914      50.981181      22.433829      75.574213      2.2352815      86434.464    
   2065000  -781059.75      296.29711      96.12981       50.998609      22.437485      75.471116      2.2372056      86360.127    
   2066000  -781159.73      298.49513     -143.30823      51.061008      22.398605      75.575466      2.2352597      86435.309    
   2067000  -781055.04      302.10718     -1197.6025      51.155753      22.411253      75.372231      2.2358733      86411.587    
   2068000  -781076.53      300.65434     -200.74995      51.052303      22.444316      75.218432      2.2416777      86187.839    
   2069000  -781090.24      303.52484      30.497642      51.027639      22.460975      75.494984      2.2328882      86527.107    
   2070000  -781066.93      300.49038      613.65804      51.205988      22.391366      75.28341       2.2383013      86317.852    
   2071000  -781118.77      295.68864      267.99735      51.081082      22.401674      75.405972      2.2390968      86287.185    
   2072000  -781120.76      297.25812     -1611.3751      51.042207      22.470021      75.295442      2.2372657      86357.808    
   2073000  -781160.45      298.4105       472.2121       50.965091      22.407482      75.555975      2.2391567      86284.875    
   2074000  -781174.17      303.96522     -252.63035      50.996936      22.426127      75.509281      2.2372807      86357.229    
   2075000  -781035.96      296.95793      738.38256      51.056203      22.401031      75.520707      2.2368487      86373.907    
   2076000  -781109.96      296.96679      231.29649      50.976822      22.44039       75.356039      2.2412895      86202.769    
   2077000  -781157.15      296.53437      51.809901      51.082586      22.422456      75.370309      2.238014       86328.93     
   2078000  -781117.39      298.32369     -374.09663      51.068211      22.399958      75.426974      2.239209       86282.861    
   2079000  -781037.95      297.77788      1342.4335      51.030867      22.424397      75.472562      2.2370535      86366        
   2080000  -781097.53      300.48802      1196.9889      51.089204      22.402186      75.525324      2.2351519      86439.477    
   2081000  -781041.94      301.27532     -818.01468      51.059474      22.409519      75.537734      2.2353542      86431.652    
   2082000  -781055         297.11055     -666.16563      51.02125       22.39157       75.545011      2.2386063      86306.09     
   2083000  -780940.01      298.89511      48.092228      51.075767      22.431748      75.58091       2.2311514      86594.464    
   2084000  -781119.53      305.66864      1371.0429      51.08382       22.402329      75.467413      2.2370885      86364.646    
   2085000  -781158.44      301.25852     -2115.0639      51.113473      22.457044      75.450894      2.2308316      86606.878    
   2086000  -781150.91      301.46921     -842.80613      51.050711      22.401944      75.604734      2.2345119      86464.232    
   2087000  -781000.46      304.23224      938.7204       51.070239      22.407829      75.407264      2.2389186      86294.052    
   2088000  -781033.5       299.50347      42.849557      51.076657      22.446593      75.322748      2.2372789      86357.298    
   2089000  -781057.89      296.50276      356.2092       51.052673      22.434128      75.523233      2.2336284      86498.434    
